|||||From : 01/01/2013 To : 01/18/2014    By user : Super Admin
|No|Date|Bill No.|Customer|Bill Total|Paid|Collection|Days
Other Custermer (OTH)
|56|10/08/13|3107|No Name|4930.1|0|4930.1|102|
|57|10/16/13|3220|W.H.G. st - Hirigalkatiya|692|0|692|94|
|58|10/17/13|3268|No Name|5025.68|0|5025.68|93|
|59|10/17/13|3269|No Name|969|0|969|93|
|60|10/19/13|3293|W.H.G. st - Hirigalkatiya|1250.25|0|1250.25|91|
|61|10/20/13|3303|No Name|22.5|0|22.5|90|
|62|10/21/13|3324|No Name|2508.25|0|2508.25|89|
|63|10/24/13|3453|No Name|279.16|0|279.16|86|
|64|10/25/13|3496|No Name|1081.25|0|1081.25|85|
|65|10/28/13|3615|No Name|1092|0|1092|82|
|66|10/31/13|3795|No Name|773.65|0|773.65|79|
|67|11/02/13|3844|No Name|1490.4|0|1490.4|77|
|68|11/04/13|3982|No Name|1762.92|0|1762.92|75|
|69|11/06/13|4059|No Name|769.33|0|769.33|73|
|70|11/06/13|4060|No Name|309.76|0|309.76|73|
|71|11/08/13|4212|No Name|337.5|0|337.5|71|
|72|11/09/13|4287|Lakmali cafe|2463.5|2463|.5|70|
|73|11/09/13|4325|No Name|22.5|22|.5|70|
|74|11/11/13|4364|No Name|491.25|0|491.25|68|
|75|11/12/13|4416|No Name|225|0|225|67|
|76|11/14/13|4477|No Name|270|0|270|65|
|77|11/18/13|4569|Asanka Yasan|864|0|864|61|
|78|11/20/13|4640|No Name|1767|0|1767|59|
|79|11/21/13|4642|W.H.G. st - Hirigalkatiya|1202.3|0|1202.3|58|
|80|11/22/13|4761|Asanka Yasan|98.2|0|98.2|57|
|81|11/27/13|5011|Asanka Yasan|528.75|0|528.75|52|
|82|11/27/13|5013|No Name|1367.55|0|1367.55|52|
|83|11/27/13|5045|No Name|258.38|0|258.38|52|
|84|12/02/13|5269|Asanka Yasan|529.5|0|529.5|47|
|85|12/02/13|5270|No Name|270|0|270|47|
|86|12/02/13|5292|No Name|438.38|0|438.38|47|
|87|12/04/13|5383|No Name|716.5|0|716.5|45|
|88|12/04/13|5384|Ranji vendol|154.88|0|154.88|45|
|89|12/04/13|5413|No Name|452|0|452|45|
|90|12/05/13|5477|No Name|393.75|0|393.75|44|
|91|12/06/13|5521|No Name|472.52|0|472.52|43|
|92|12/06/13|5543|No Name|1162.4|0|1162.4|43|
|93|12/07/13|5619|No Name|296.83|0|296.83|42|
|94|12/09/13|5669|No Name|1326.25|0|1326.25|40|
|95|12/10/13|5735|No Name|436.63|0|436.63|39|
|96|12/10/13|5738|No Name|272.49|0|272.49|39|
|97|12/11/13|5878|No Name|43.75|0|43.75|38|
|98|12/12/13|5906|No Name|499.5|0|499.5|37|
|99|12/12/13|5907|No Name|153|0|153|37|
|100|12/14/13|6045|Asanka Yasan|964.4|0|964.4|35|
|101|12/14/13|6046|No Name|1164.52|0|1164.52|35|
|102|12/15/13|6202|No Name|222.38|0|222.38|34|
|103|12/19/13|6315|No Name|99|0|99|30|
|104|12/24/13|6567|No Name|881.25|0|881.25|25|
|105|12/25/13|6605|No Name|3090.3|0|3090.3|24|
|106|12/26/13|6694|No Name|180|0|180|23|
|107|12/31/13|6944|No Name|620.52|0|620.52|18|
|108|12/31/13|6948|Asanka Yasan|692|0|692|18|
|109|01/02/14|7011|No Name|972|0|972|16|
|110|01/08/14|7283|No Name|1324.34|1324|.34|10|
|111|01/10/14|7432|No Name|540|0|540|8|
|112|01/17/14|7719|No Name|540|0|540|1|
|||Sub-Total :|112|109551.01|3809|105742.01|
Yatalamattha Banbarapura (2MO)
|1|09/01/13|1699|Bandula st|9726.28|0|9726.28|139|
|2|09/03/13|1800|Rasika st|7800.61|0|7800.61|137|
|3|09/03/13|1801|Mahinda st|2014.68|0|2014.68|137|
|4|09/03/13|1802|Disna st|799.5|0|799.5|137|
|5|09/03/13|1803|Abebandu st|1656|0|1656|137|
|6|09/03/13|1804|W.G.S. st|2664.6|0|2664.6|137|
|7|09/03/13|1805|Chandana st|783|0|783|137|
|8|09/03/13|1806|Sinhagiri st|6363.23|0|6363.23|137|
|9|09/03/13|1888|Co-op Kottawa|4874.92|0|4874.92|137|
|10|09/03/13|1889|Madushan st|315|0|315|137|
|11|09/03/13|1890|Amith st|481.5|0|481.5|137|
|12|09/03/13|1841|Prabath st|1962.86|0|1962.86|137|
|13|09/03/13|1842|Vijesena st|3055.5|0|3055.5|137|
|14|09/03/13|1843|Wijewardana st|2756.64|0|2756.64|137|
|15|09/03/13|1844|Babaramulla st|1297.14|0|1297.14|137|
|16|09/03/13|1845|S.H. st|1370.26|0|1370.26|137|
|17|09/03/13|1846|Sooriyarachchi st|1199.26|0|1199.26|137|
|18|09/03/13|1847|Rathna st|2312.54|0|2312.54|137|
|19|09/03/13|1848|Araliya st|1088.58|0|1088.58|137|
|20|09/03/13|1849|Indika st|1591.5|0|1591.5|137|
|21|09/03/13|1850|Deepa st|1627.32|0|1627.32|137|
|22|09/03/13|1851|Bandula st|1755|0|1755|137|
|23|09/03/13|1852|Sahas st|1723.52|0|1723.52|137|
|24|09/03/13|1853|Sadaruwan st|992.1|0|992.1|137|
|25|09/03/13|1854|Amila st|1002.6|0|1002.6|137|
|26|09/03/13|1855|Kanthoru kade|157.5|0|157.5|137|
|27|09/03/13|1891|Chandana st|1360.7|0|1360.7|137|
|28|09/03/13|1892|Vithana st|571.5|0|571.5|137|
|29|09/03/13|1893|Disara st|1038.02|0|1038.02|137|
|30|09/03/13|1894|Isuru st|528.75|0|528.75|137|
|31|09/03/13|1895|Shakthi st|2976.16|0|2976.16|137|
|32|09/03/13|1896|Indika st|405|0|405|137|
|33|09/03/13|1907|Isuru st|528.75|0|528.75|137|
|34|09/03/13|1908|Indika st|405|0|405|137|
|35|09/03/13|1900|Darshana st|4357.21|0|4357.21|137|
|36|09/04/13|2017|Bandula st|2724|0|2724|136|
|37|09/04/13|2018|Amila st|720|0|720|136|
|38|09/04/13|2020|Kumarasiri st|691.5|0|691.5|136|
|39|09/04/13|2016|Janahitha st|9959.8|0|9959.8|136|
|40|09/09/13|2084|Vijaya st|810|0|810|131|
|41|09/11/13|2346|Kumarasiri st|1084.29|0|1084.29|129|
|42|09/11/13|2352|Vithana st|540|0|540|129|
|43|09/11/13|2388|Bandula st|656.25|0|656.25|129|
|44|10/01/13|2828|Sisila st|1139.64|0|1139.64|109|
|45|10/01/13|2829|Dilsara st|1713.5|0|1713.5|109|
|46|10/01/13|2830|Suhada st|3310.14|0|3310.14|109|
|47|10/01/13|2831|Rajasinghe st|538.5|0|538.5|109|
|48|10/01/13|2832|Vithana st|315|0|315|109|
|49|10/01/13|2833|Mahinda st|1792.5|0|1792.5|109|
|50|10/01/13|2834|Abebandu st|472.5|0|472.5|109|
|51|10/01/13|2835|Janahitha st|1751|0|1751|109|
|52|10/01/13|2836|Wijewardana st|2459.26|0|2459.26|109|
|53|10/01/13|2837|Chandana st|378|0|378|109|
|54|10/01/13|2838|Sithumina st|2320.52|0|2320.52|109|
|55|10/01/13|2839|Himali st|855|0|855|109|
|56|10/01/13|2840|Sooriyarachchi st|1558.76|0|1558.76|109|
|57|10/01/13|2841|Rathna st|4861.87|0|4861.87|109|
|58|10/01/13|2842|Rathna st|2126.76|0|2126.76|109|
|59|10/01/13|2843|Indika st|1547|0|1547|109|
|60|10/01/13|2844|Deepa st|450|0|450|109|
|61|10/01/13|2845|Madushan st|2423.65|0|2423.65|109|
|62|10/01/13|2846|Sampath|484.5|0|484.5|109|
|63|10/01/13|2847|Chamadi st|616.5|0|616.5|109|
|64|10/01/13|2848|Kapila st|2007.34|0|2007.34|109|
|65|10/01/13|2849|Samanthi st|472.5|0|472.5|109|
|66|10/01/13|2850|Narangoda st|1288.5|0|1288.5|109|
|67|10/01/13|2851|Saman st|2761.5|0|2761.5|109|
|68|10/01/13|2852|Ruwan st|810|0|810|109|
|69|10/01/13|2853|Hewage st|585|0|585|109|
|70|10/01/13|2854|Sameera st|5828.15|0|5828.15|109|
|71|10/01/13|2855|Amarasena st|6862.18|0|6862.18|109|
|72|10/08/13|2991|Indika st|756|0|756|102|
|73|10/08/13|2992|Seela st|663.75|0|663.75|102|
|74|10/08/13|2994|Amarasena st|315|0|315|102|
|75|10/08/13|2995|Isuru st|1209.75|0|1209.75|102|
|76|10/08/13|2996|Sisila st|3467.12|0|3467.12|102|
|77|10/08/13|2997|Chandana st|1069.52|0|1069.52|102|
|78|10/08/13|2998|Vithana st|1250.1|0|1250.1|102|
|79|10/08/13|2999|Dilsara st|1415.76|0|1415.76|102|
|80|10/08/13|3000|Amith st|651.75|0|651.75|102|
|81|10/08/13|3001|Saman st|844.5|0|844.5|102|
|82|10/08/13|3002|Ruwan st|1691.64|0|1691.64|102|
|83|10/08/13|3003|Chandana st|607.5|0|607.5|102|
|84|10/08/13|3004|Babaramulla st|1418.27|0|1418.27|102|
|85|10/08/13|3006|Sanjeewa st|5972.29|0|5972.29|102|
|86|10/08/13|3007|Sinhagiri st|3360.67|0|3360.67|102|
|87|10/08/13|3008|Sooriyarachchi st|1244.26|0|1244.26|102|
|88|10/08/13|3009|Rathna st|3161.93|0|3161.93|102|
|89|10/08/13|3010|Indika st|3332.26|0|3332.26|102|
|90|10/08/13|3011|Deepa st|1595.93|0|1595.93|102|
|91|10/08/13|3013|Kumarasiri st|393.75|0|393.75|102|
|92|10/08/13|3014|Bandula st|1647|0|1647|102|
|93|10/08/13|3015|Sampath|540|0|540|102|
|94|10/08/13|3016|Sahas st|3342.52|0|3342.52|102|
|95|10/08/13|3018|Sadaruwan st|1257.6|0|1257.6|102|
|96|10/08/13|3019|Sadaruwan st|26.25|0|26.25|102|
|97|10/08/13|3084|Babaramulla st|1418.27|0|1418.27|102|
|98|10/08/13|3089|Rathna st|3161.93|0|3161.93|102|
|99|10/08/13|3090|Narangoda st|1040.1|0|1040.1|102|
|100|10/08/13|3091|Chandana st|2882.07|0|2882.07|102|
|101|10/08/13|3093|Kapila st|917.26|0|917.26|102|
|102|10/08/13|3094|Saman st|923.25|0|923.25|102|
|103|10/08/13|3095|Saman st|26.25|0|26.25|102|
|104|10/08/13|3096|Chamadi st|393.75|0|393.75|102|
|105|10/08/13|3097|Chamadi st|26.25|0|26.25|102|
|106|10/08/13|3098|Dilsara st|337.5|0|337.5|102|
|107|10/08/13|3099|Rasika st|5993.65|0|5993.65|102|
|108|10/08/13|3100|Vijaya st|877.5|0|877.5|102|
|109|10/08/13|3101|Vijaya st|26.25|0|26.25|102|
|110|10/08/13|3102|Mahinda st|259.5|0|259.5|102|
|111|10/08/13|3103|Janahitha st|2868.2|0|2868.2|102|
|112|10/08/13|3104|Prabath st|1168.08|0|1168.08|102|
|113|10/08/13|3105|Wijewardana st|855|0|855|102|
|114|10/08/13|3106|W.G.S. st|1309.2|0|1309.2|102|
|115|10/25/13|3509|Vijaya st|692|0|692|85|
|116|10/27/13|3555|Sisila st|2689.52|0|2689.52|83|
|117|10/27/13|3556|Amarasena st|157.5|0|157.5|83|
|118|10/27/13|3557|Buddika st|1389.6|0|1389.6|83|
|119|10/27/13|3558|Amarasena st|8016.28|0|8016.28|83|
|120|10/29/13|3664|Narangoda st|802.5|0|802.5|81|
|121|10/29/13|3665|Chandana st|2622.68|0|2622.68|81|
|122|10/29/13|3666|Samanthi st|729.39|0|729.39|81|
|123|10/29/13|3667|Sahas st|1818|0|1818|81|
|124|10/29/13|3668|Vijaya st|540|0|540|81|
|125|10/29/13|3669|Vithana st|315|0|315|81|
|126|10/29/13|3670|Mahinda st|1469.26|0|1469.26|81|
|127|10/29/13|3671|Janahitha st|1746.2|0|1746.2|81|
|128|10/29/13|3672|Wijewardana st|2689.2|0|2689.2|81|
|129|10/29/13|3673|W.G.S. st|1215|0|1215|81|
|130|10/29/13|3674|Co-op Naungala|3135.08|0|3135.08|81|
|131|10/29/13|3675|Gamage st|540|0|540|81|
|132|10/29/13|3676|S.H. st|1471.5|0|1471.5|81|
|133|10/29/13|3677|Sooriyarachchi st|859.14|0|859.14|81|
|134|10/29/13|3678|Rathna st|3683.7|0|3683.7|81|
|135|10/29/13|3679|Araliya st|855|0|855|81|
|136|10/29/13|3680|Indika st|2954|0|2954|81|
|137|10/29/13|3681|Deepa st|1123.41|0|1123.41|81|
|138|10/29/13|3682|Disara st|292.5|0|292.5|81|
|139|10/29/13|3683|Sameera st|540|0|540|81|
|140|10/29/13|3684|Suhada st|4716.12|0|4716.12|81|
|141|10/29/13|3685|Sisila st|1480|0|1480|81|
|142|10/29/13|3686|Dilsara st|1062|0|1062|81|
|143|10/29/13|3687|Amith st|1322|0|1322|81|
|144|10/29/13|3688|Kanthoru kade|458.58|0|458.58|81|
|145|10/29/13|3689|Amila st|792.6|0|792.6|81|
|146|10/29/13|3690|Ajith st|2063.1|0|2063.1|81|
|147|10/29/13|3691|Wasantha st|2456.4|0|2456.4|81|
|148|10/29/13|3692|Sinhagiri st|4673.11|0|4673.11|81|
|149|10/29/13|3724|Chandana -kottawa|378|0|378|81|
|150|10/29/13|3725|Lakshan st|832.5|0|832.5|81|
|151|10/29/13|3726|Vitana st 2|5896.15|0|5896.15|81|
|152|10/29/13|3727|Sigiri hottel|659.5|0|659.5|81|
|153|10/29/13|3728|Sarath st|3049|0|3049|81|
|154|10/29/13|3729|Chandana st-talagaha|890.1|0|890.1|81|
|155|10/29/13|3730|Milan st|393.75|0|393.75|81|
|156|10/29/13|3731|Vitana st-bovitiyamulla|270|0|270|81|
|157|11/01/13|3831|Lakshan st|6434.87|0|6434.87|78|
|158|11/05/13|3992|Narangoda st|1137.75|0|1137.75|74|
|159|11/05/13|3993|Kapila st|1576.85|0|1576.85|74|
|160|11/05/13|3994|Mahinda st|574.5|0|574.5|74|
|161|11/05/13|3995|Ihalamala st|2877|0|2877|74|
|162|11/05/13|3996|Prabath st|1232.16|0|1232.16|74|
|163|11/05/13|3997|Amarasena st|8279.27|0|8279.27|74|
|164|11/05/13|3998|Wijewardana st|2399.64|0|2399.64|74|
|165|11/05/13|3999|Gamage st|5757.04|0|5757.04|74|
|166|11/05/13|4000|Chandana -kottawa|720|0|720|74|
|167|11/05/13|4001|Babaramulla st|1114.52|0|1114.52|74|
|168|11/05/13|4002|Sanjeewa st|1310|0|1310|74|
|169|11/05/13|4003|Sithumina st|2247.16|0|2247.16|74|
|170|11/05/13|4004|Himali st|3710.1|0|3710.1|74|
|171|11/05/13|4005|Sinhagiri st|2999.68|0|2999.68|74|
|172|11/05/13|4006|Sooriyarachchi st|1047.76|0|1047.76|74|
|173|11/05/13|4007|Rathna st|3216.3|0|3216.3|74|
|174|11/05/13|4008|Rathna st 2|3051.76|0|3051.76|74|
|175|11/05/13|4009|Araliya st|1178.58|0|1178.58|74|
|176|11/05/13|4010|Indika st|4203.02|0|4203.02|74|
|177|11/05/13|4011|Kumarasiri st|5675.7|0|5675.7|74|
|178|11/05/13|4012|Bandula st|1125|0|1125|74|
|179|11/05/13|4013|Sampath|1310|0|1310|74|
|180|11/05/13|4014|Isuru st|459|0|459|74|
|181|11/05/13|4015|Suhada st|2847|0|2847|74|
|182|11/05/13|4016|Vitana st-bovitiyamulla|943.5|0|943.5|74|
|183|11/05/13|4017|Sisila st|1812.6|0|1812.6|74|
|184|11/05/13|4018|Dilsara st|1289.52|0|1289.52|74|
|185|11/05/13|4019|Kanthoru kade|382.5|0|382.5|74|
|186|11/05/13|4020|Chamadi st|259.5|0|259.5|74|
|187|11/05/13|4021|Wasantha st|16070.4|0|16070.4|74|
|188|11/05/13|4022|N.A.P. st|4221.38|0|4221.38|74|
|189|11/05/13|4023|Ajith st|2110.44|0|2110.44|74|
|190|11/05/13|4024|Eranga st|579.03|0|579.03|74|
|191|11/05/13|4025|Dilsada st|124.5|0|124.5|74|
|192|11/05/13|4026|Sisira st|2785.4|0|2785.4|74|
|193|11/05/13|4027|Okrathna st|656.1|0|656.1|74|
|194|11/05/13|4028|Lahiru st|391.5|0|391.5|74|
|195|11/05/13|4029|Piyatilaka st|1530|0|1530|74|
|196|11/05/13|4030|Lashan st|1023.6|0|1023.6|74|
|197|11/05/13|4031|Jayasekara st|337.5|0|337.5|74|
|198|11/05/13|4032|Jayaweera st|1217.92|0|1217.92|74|
|199|11/05/13|4033|Amarasingha st|270|0|270|74|
|200|11/05/13|4034|Nilmini st|426.6|0|426.6|74|
|201|11/05/13|4035|D.W st|687|0|687|74|
|202|11/05/13|4036|DAmith st|517.5|0|517.5|74|
|203|11/05/13|4037|Tapal kade|315|0|315|74|
|204|11/05/13|4038|Jayasekara st 1|1888.52|0|1888.52|74|
|205|11/11/13|4326|Pradeep st|434.5|0|434.5|68|
|206|11/11/13|4367|Samagi st|6394|0|6394|68|
|207|11/11/13|4368|Jagoda st|26539.78|0|26539.78|68|
|208|11/11/13|4369|Pradeep st|484.5|0|484.5|68|
|209|11/11/13|4370|Laksiri st|637.5|0|637.5|68|
|210|11/11/13|4371|Sumudu st|574.5|0|574.5|68|
|211|11/11/13|4372|Mashin kade|157.5|0|157.5|68|
|212|11/11/13|4373|Vithana st|405|0|405|68|
|213|11/11/13|4374|Saman st|1117.5|0|1117.5|68|
|214|11/11/13|4375|Dayani st|967.5|0|967.5|68|
|215|11/11/13|4376|Wasana Bake House|1165.52|0|1165.52|68|
|216|11/11/13|4377|Liyanage st|1584.75|0|1584.75|68|
|217|11/11/13|4378|Vithana st|1196.64|0|1196.64|68|
|218|11/11/13|4379|Priyanka st|576|0|576|68|
|219|11/11/13|4380|Samagi st|259.5|0|259.5|68|
|220|11/11/13|4381|Saman st|869.64|0|869.64|68|
|221|11/11/13|4382|Nethmina st|4753.78|0|4753.78|68|
|222|11/11/13|4383|Pahe kade|765|0|765|68|
|223|11/11/13|4384|Korale kade|812.25|0|812.25|68|
|224|11/11/13|4385|Lal st|817|0|817|68|
|225|11/11/13|4386|Liyanage st|778.5|0|778.5|68|
|226|11/11/13|4387|Batuwanthudawa st|597|0|597|68|
|227|11/11/13|4388|Sajith st|259.5|0|259.5|68|
|228|11/11/13|4389|Lithum st|1690.32|0|1690.32|68|
|229|11/25/13|4888|Nethmina st|4787.48|0|4787.48|54|
|230|11/25/13|4889|Pahe kade|270|0|270|54|
|231|11/25/13|4890|Korale kade|393.75|0|393.75|54|
|232|11/25/13|4891|Liyanage-unanvitiya|810|0|810|54|
|233|11/25/13|4882|Sumudu st|302.75|0|302.75|54|
|234|11/25/13|4883|Mashin kade|157.5|0|157.5|54|
|235|11/25/13|4884|Vithana st|562.5|0|562.5|54|
|236|11/25/13|4885|Saman st|1239.04|0|1239.04|54|
|237|11/25/13|4886|Wasana Bake House|1011.75|0|1011.75|54|
|238|11/25/13|4887|Liyanage st|2874.14|0|2874.14|54|
|239|11/25/13|4892|Batuwanthudawa st|585|0|585|54|
|240|11/25/13|4893|Lal st|1509.62|0|1509.62|54|
|241|11/25/13|4894|Lithum st|825.75|0|825.75|54|
|242|11/25/13|4895|Samagi st|8227.39|0|8227.39|54|
|243|11/25/13|4896|Gunawardana st|8465.48|0|8465.48|54|
|244|11/25/13|4897|Priyankara st|5857.65|0|5857.65|54|
|245|11/25/13|4899|Pradeep st|519|0|519|54|
|246|11/25/13|4900|Lakshan st|720|0|720|54|
|247|11/25/13|4901|Ananda st|1406.7|0|1406.7|54|
|248|11/25/13|4902|Gamage st|1081.25|0|1081.25|54|
|249|11/25/13|4903|Chandana pharmacy|240|0|240|54|
|250|11/25/13|4904|Vijesiri st|585|0|585|54|
|251|11/25/13|4905|Sugath st|656.25|0|656.25|54|
|252|11/25/13|4906|Balagoda st|722.1|0|722.1|54|
|253|11/25/13|4907|Priyantha st|523.8|0|523.8|54|
|254|11/25/13|4908|Saman st -yatalamaththa|675|0|675|54|
|255|11/25/13|4909|Adiswaththa st|1202.55|0|1202.55|54|
|256|11/25/13|4910|Sumanapala st|1188|0|1188|54|
|257|11/25/13|4911|L.S.B st|1833|0|1833|54|
|258|11/25/13|4912|Sarawikrama st|2850.04|0|2850.04|54|
|259|11/25/13|4913|Taranga st|789|0|789|54|
|260|11/25/13|4914|Paranawaththa st|2533.59|0|2533.59|54|
|261|12/02/13|5272|Liyanage-unanvitiya|664.5|0|664.5|47|
|262|12/02/13|5273|Sajith st|1376.5|0|1376.5|47|
|263|12/02/13|5274|Lithum st|1763.16|0|1763.16|47|
|264|12/02/13|5275|Taranga st|270|0|270|47|
|265|12/02/13|5276|Lakshan st|2463.3|0|2463.3|47|
|266|12/02/13|5278|Pradeep st|346|0|346|47|
|267|12/02/13|5279|Laksiri st|378|0|378|47|
|268|12/02/13|5280|Sumudu st|259.5|0|259.5|47|
|269|12/02/13|5281|Mashin kade|202.5|0|202.5|47|
|270|12/02/13|5282|Ananda st|934.52|0|934.52|47|
|271|12/02/13|5283|Gamage st|1350|0|1350|47|
|272|12/02/13|5285|Saman st|1959.04|0|1959.04|47|
|273|12/02/13|5286|Wasana Bake House|436.5|0|436.5|47|
|274|12/02/13|5287|Liyanage st|3586.83|0|3586.83|47|
|275|12/02/13|5288|Priyanka st|976.8|0|976.8|47|
|276|12/02/13|5289|Sumanapala st|1685|0|1685|47|
|277|12/02/13|5290|Nethmina st|1977.02|0|1977.02|47|
|278|12/02/13|5291|Pahe kade|585|0|585|47|
|279|12/02/13|5293|Gagana st|315|0|315|47|
|280|12/02/13|5294|Janaka st|467.16|0|467.16|47|
|281|12/02/13|5295|Co-op city-udalamaththa|16819.03|0|16819.03|47|
|282|12/02/13|5296|Raja st|6937.15|0|6937.15|47|
|283|12/02/13|5297|Hansagiri st|3551.22|0|3551.22|47|
|284|12/02/13|5298|Rukmal st|157.5|0|157.5|47|
|285|12/02/13|5299|Sunil st-rukmalgoda|360|0|360|47|
|286|12/02/13|5300|Sunil st-yatalamaththa|417|0|417|47|
|287|12/02/13|5301|Wijaya st|585|0|585|47|
|288|12/09/13|5671|Pradeep st|464.8|0|464.8|40|
|289|12/09/13|5672|Sumudu st|949.14|0|949.14|40|
|290|12/09/13|5674|Mashin kade|225|0|225|40|
|291|12/09/13|5676|Ananda st|225|0|225|40|
|292|12/09/13|5677|Saman st|1683|0|1683|40|
|293|12/09/13|5678|Vijesiri st|675|0|675|40|
|294|12/09/13|5679|Samantha st|959.64|0|959.64|40|
|295|12/09/13|5680|Priyantha st|9518.9|0|9518.9|40|
|296|12/09/13|5681|Nethmina st|3126.8|0|3126.8|40|
|297|12/09/13|5682|Wijaya st|2029.83|0|2029.83|40|
|298|12/09/13|5684|Korale kade|1681.52|0|1681.52|40|
|299|12/09/13|5685|Liyanage-unanvitiya|781.5|0|781.5|40|
|300|12/09/13|5686|Sarawikrama st|1575|0|1575|40|
|301|12/09/13|5687|Taranga st|642.6|0|642.6|40|
|302|12/09/13|5688|Samantha st|2023.52|0|2023.52|40|
|303|12/09/13|5689|Chamara st|270|0|270|40|
|304|12/09/13|5690|Bandula st|7449.54|0|7449.54|40|
|305|12/09/13|5691|I V Hills tea factory|15862.38|0|15862.38|40|
|306|12/09/13|5692|Jagath st|519|0|519|40|
|307|12/09/13|5693|Tea shakt hi st|2942.16|0|2942.16|40|
|308|12/09/13|5694|Co-op shop-nakiyadeniya|18267.49|0|18267.49|40|
|309|12/15/13|6180|Samagi st|10564.82|0|10564.82|34|
|310|12/15/13|6181|Pradeep st|962|0|962|34|
|311|12/15/13|6182|Laksiri st|525|0|525|34|
|312|12/15/13|6183|Laksiri st|26.25|0|26.25|34|
|313|12/15/13|6184|Sumudu st|762.6|0|762.6|34|
|314|12/15/13|6185|Sumudu st|26.25|0|26.25|34|
|315|12/15/13|6186|Ananda st|1034.1|0|1034.1|34|
|316|12/15/13|6187|Saman st|834|0|834|34|
|317|12/15/13|6188|Wasana Bake House|769.5|0|769.5|34|
|318|12/15/13|6189|Liyanage st|3618.78|0|3618.78|34|
|319|12/15/13|6190|Vijesiri st|727.14|0|727.14|34|
|320|12/15/13|6191|Balagoda st|633.78|0|633.78|34|
|321|12/15/13|6192|Priyanka st|157.5|0|157.5|34|
|322|12/15/13|6193|Rukmal st|157.5|0|157.5|34|
